,75056,13055,69123,31555,06088,44109,34172,67482,33063,59350,35238,83137,51454,42218,76351,21231,38185,49007,69266,97411,30189,13001,63113,72181,29019,37261,80021,74010,87085,57463,92012,66136,25056,45234,76540,93066,93048,14118,95018,68224,97415,54395,59599,59512,92050,94081,94028,84007,86194,93001,92004,92025,59183,93005,97416,78646,97422,92026,34032,17300,92063,50129,94017,64445,33281,94068,06004,97209,2A004,06029,44184,97611,93029,93051,92040,95127,92044,68066,62193,33318,69259,91228,92024,26362,94041,18033,29232,97302,92002,10387,83126,59009,82121,93055,73065,79191,92051,95585,93007,94046,56121,94076,97409,83061,60057,11262,77284,83069,93008,85191,92023,56260,77108,49099,97414,93031,93070,02691,93010,64102,91174,06027,69256,97101,93071,94033,78586,91377,13004,97311
59350,203.606,834.427,557.238,791.814,831.761,505.424,782.926,410.024,696.708,0.000,442.347,861.676,169.070,586.816,242.840,395.533,637.812,438.118,557.408,9463.619,761.002,808.757,538.875,359.195,598.592,398.266,97.517,574.180,547.693,282.124,207.888,882.406,433.640,316.512,192.431,195.610,201.371,292.868,195.687,446.420,9467.740,311.911,12.966,11.372,202.261,210.365,209.864,756.793,491.508,197.108,198.566,198.649,66.744,191.660,9502.467,214.080,9497.270,201.025,810.063,586.513,205.778,351.651,205.395,852.710,702.450,207.674,840.983,6938.476,1059.382,841.882,537.139,8149.763,194.901,202.712,208.786,190.913,200.728,420.887,89.649,706.398,564.530,226.876,199.395,649.888,207.752,398.313,594.318,7210.076,216.090,270.092,865.708,7.476,745.823,198.197,600.149,543.993,202.213,188.731,192.802,207.722,566.044,210.384,9476.777,844.185,149.588,830.296,186.554,870.471,196.624,548.818,211.963,535.917,197.049,491.421,9491.163,193.772,198.241,88.807,196.584,864.020,229.327,833.518,556.481,6830.342,191.876,202.286,198.303,218.895,797.183,7310.583
35238,308.599,765.336,559.253,556.947,845.063,98.365,659.158,699.864,371.737,442.347,0.000,809.671,438.664,549.307,203.843,510.151,651.882,109.818,562.355,9545.324,664.611,747.732,446.560,140.567,211.278,194.636,351.366,641.163,335.324,589.397,300.037,700.022,584.130,268.902,251.344,311.162,315.576,153.375,303.517,671.961,9548.243,583.393,454.856,453.689,299.448,309.829,314.099,684.661,229.190,312.398,305.717,303.043,435.051,321.071,9582.915,290.527,9578.464,302.961,652.414,220.194,296.542,169.164,319.323,542.765,372.664,317.246,845.494,6544.921,1064.989,841.673,101.938,8197.587,317.020,323.145,301.466,293.342,305.061,672.779,406.743,377.117,565.641,309.841,306.663,616.471,310.015,327.331,179.499,6778.830,302.126,427.260,810.066,448.307,511.810,313.766,641.764,218.622,303.289,314.616,318.641,313.411,132.611,307.520,9559.537,832.849,312.917,660.184,350.149,827.010,316.169,161.885,300.099,94.613,326.716,133.091,9571.490,308.758,308.742,410.067,319.185,513.993,311.502,842.512,564.083,6442.605,323.549,317.110,298.548,299.900,706.122,6881.680
83137,693.455,48.894,304.887,367.297,123.393,741.806,175.047,620.796,554.299,861.676,809.671,0.000,695.424,283.446,835.075,470.799,228.127,699.862,304.484,8736.230,150.141,61.940,369.777,699.744,997.441,626.284,801.941,306.728,478.718,664.367,694.962,251.750,458.064,613.435,793.178,700.620,691.151,828.821,706.355,524.320,8739.066,617.865,869.565,865.154,701.890,685.200,682.934,125.009,582.723,698.042,701.275,703.250,918.802,698.258,8773.729,695.450,8769.328,700.555,220.043,654.837,700.136,925.688,684.422,509.262,561.574,683.280,107.394,7043.199,263.243,98.309,788.996,7388.362,697.332,684.971,692.869,721.259,699.290,564.479,921.266,559.815,297.491,667.849,699.611,214.722,687.909,518.047,947.970,7102.111,684.338,591.604,7.281,859.675,380.866,695.870,272.101,617.202,698.936,706.010,698.587,685.677,888.272,686.753,8750.517,76.996,760.159,236.242,688.117,21.199,695.987,698.430,690.344,843.738,688.914,688.561,8762.298,704.515,699.388,773.260,694.042,599.652,664.327,115.246,305.284,6959.333,696.438,689.156,707.313,682.896,112.412,7220.734
51454,130.609,670.090,392.423,659.815,662.743,470.675,627.167,282.736,600.590,169.070,438.664,695.424,0.000,425.753,283.648,226.844,470.002,392.636,392.268,9307.739,601.692,644.049,391.590,315.267,632.173,321.782,145.353,405.127,431.939,157.523,139.137,734.173,266.059,218.155,214.504,127.532,123.802,320.339,135.176,294.149,9311.681,167.963,175.480,171.033,139.260,130.644,126.756,594.374,403.910,126.391,132.980,135.626,232.026,117.655,9346.410,148.757,9341.323,135.775,659.420,519.708,142.261,412.313,121.103,740.552,607.669,123.463,672.081,6981.608,890.347,673.083,514.686,7988.931,121.774,117.101,137.928,146.576,133.718,276.432,243.846,611.081,399.544,135.788,132.089,485.881,129.949,270.763,613.365,7212.233,138.725,106.228,699.699,166.029,616.289,125.151,431.494,467.797,135.522,124.122,120.085,126.888,571.220,132.705,9321.061,675.723,143.039,681.362,89.235,703.502,122.717,496.915,139.678,531.351,112.805,439.577,9335.084,129.915,130.007,86.018,119.829,766.777,135.510,664.555,391.095,6877.941,115.249,122.521,140.148,141.347,636.152,7316.492
42218,410.707,250.020,51.415,310.109,296.247,497.060,206.062,433.533,393.586,586.816,549.307,283.446,425.753,0.000,553.117,216.476,108.513,441.161,54.825,9000.770,176.261,225.609,105.920,427.008,750.507,357.221,521.128,145.119,247.837,431.308,411.935,326.077,238.836,331.223,509.786,418.016,408.676,549.817,423.495,342.301,9003.892,387.181,595.690,591.359,418.881,402.442,400.332,170.201,335.826,415.474,418.466,420.360,640.821,416.093,9038.585,412.192,9034.006,417.649,248.824,438.113,417.037,649.381,402.070,442.964,402.478,400.820,297.815,6946.450,521.204,294.784,548.820,7659.645,414.965,402.817,409.873,438.154,416.448,375.726,641.127,402.910,49.551,384.945,416.828,70.262,405.177,237.720,705.528,7074.118,401.309,319.616,286.230,585.542,285.007,413.348,120.437,387.977,416.032,423.581,416.304,403.067,646.073,403.920,9014.813,288.488,477.716,274.087,407.774,296.260,413.572,467.212,407.293,599.135,406.986,442.285,9027.176,421.836,416.682,498.012,411.757,511.321,381.449,294.128,58.116,6854.826,414.390,406.737,424.301,399.793,210.580,7187.021
76351,175.871,797.317,544.042,663.641,840.637,281.120,713.546,565.294,518.863,242.840,203.843,835.075,283.648,553.117,0.000,434.821,637.742,230.502,545.959,9538.213,705.561,775.070,469.033,167.962,360.295,236.972,160.985,600.979,413.601,441.110,169.377,785.444,500.608,221.895,69.155,173.105,182.003,50.760,164.246,562.565,9541.697,448.456,254.844,254.197,164.426,181.965,186.168,714.563,324.435,175.557,168.969,165.911,231.208,181.566,9576.415,163.296,9571.611,167.592,723.564,383.699,163.734,128.813,188.702,687.985,522.535,188.018,845.238,6709.628,1070.469,843.512,303.406,8205.433,179.222,190.982,171.660,147.706,169.797,552.341,203.262,526.901,551.439,193.367,170.663,623.281,180.344,317.220,352.191,6968.303,177.756,317.285,837.236,249.336,615.978,177.844,613.693,355.357,168.856,172.268,179.619,183.980,323.422,179.490,9551.939,839.647,140.784,737.951,209.241,848.935,179.441,335.015,172.497,295.237,191.148,282.969,9565.039,169.016,172.210,229.105,182.738,679.014,196.683,840.028,546.522,6603.825,184.437,184.281,160.289,177.413,746.376,7069.387
21231,262.451,448.533,174.040,500.718,436.534,496.804,422.489,246.149,512.140,395.533,510.151,470.799,226.844,216.476,434.821,0.000,243.789,421.291,172.956,9107.350,390.442,422.036,225.391,369.765,721.302,327.110,350.643,179.613,332.387,216.227,267.509,541.117,74.451,242.193,374.542,267.303,257.510,450.608,275.374,178.166,9110.998,173.985,402.297,397.851,273.414,255.226,251.471,377.040,364.387,264.612,270.171,272.972,456.562,261.198,9145.723,272.308,9140.818,270.770,463.984,490.561,273.275,554.563,250.346,612.556,520.743,250.335,445.494,7023.319,665.365,446.349,549.680,7780.507,262.073,249.141,265.177,292.358,268.806,196.171,464.193,522.863,180.425,241.888,268.377,267.039,257.313,200.895,687.383,7198.341,258.140,129.879,475.403,392.763,464.878,262.212,204.658,432.947,269.290,270.477,262.470,253.986,633.256,257.520,9120.935,448.886,320.556,488.551,241.185,477.920,261.293,494.120,263.798,586.622,250.938,448.050,9134.365,271.608,267.298,309.053,258.392,662.368,238.467,438.120,171.121,6925.869,258.635,255.198,278.308,258.096,420.895,7307.489
38185,481.773,211.569,94.604,383.661,203.018,603.736,228.266,407.658,495.978,637.812,651.882,228.127,470.002,108.513,637.742,243.789,0.000,545.115,92.237,8905.340,184.260,184.808,213.891,524.543,855.765,457.948,584.368,84.914,356.296,438.025,484.521,356.893,231.652,418.137,587.987,488.305,478.524,639.943,494.964,310.764,8908.607,391.597,645.104,640.668,491.262,473.673,470.855,155.200,443.176,485.634,489.732,492.034,697.008,484.614,8943.312,486.488,8938.642,489.448,284.404,546.594,490.020,741.879,471.502,525.828,504.754,470.713,208.628,7047.609,433.538,207.867,655.916,7568.392,484.285,471.476,482.296,510.906,487.916,349.458,701.891,504.821,87.542,457.198,487.987,69.628,476.236,331.078,811.754,7162.496,474.055,368.283,233.150,635.398,368.215,483.339,46.944,496.415,487.840,493.041,485.272,473.585,752.531,475.512,8919.259,207.451,546.622,310.937,470.922,234.280,483.105,575.396,480.097,705.376,474.776,549.018,8931.916,492.421,487.467,550.136,480.796,601.440,453.609,202.780,91.388,6957.080,482.505,476.379,496.625,473.043,200.344,7276.680
49007,264.655,655.612,453.583,458.443,736.331,79.538,550.532,630.551,291.334,438.118,109.818,699.862,392.636,441.161,230.502,421.291,545.115,0.000,456.839,9435.542,555.070,637.923,337.535,80.158,311.376,94.562,340.965,539.152,227.012,531.198,256.591,596.570,495.730,190.482,249.942,269.732,270.853,190.418,264.192,591.356,9438.453,517.751,451.081,448.914,258.532,262.991,266.534,574.853,121.158,270.062,264.552,262.603,447.452,278.755,9473.125,247.177,9468.678,261.549,545.902,153.619,254.983,252.517,272.329,462.517,294.271,269.841,736.448,6611.415,955.371,732.497,129.713,8087.878,274.417,276.367,257.268,259.690,263.188,597.092,424.607,298.702,459.728,256.926,264.900,507.628,264.129,227.724,270.579,6821.186,254.849,357.307,700.276,442.784,412.017,270.672,537.325,127.950,261.293,275.024,276.456,266.785,213.691,261.198,9449.762,723.412,292.293,554.889,304.335,717.193,273.108,110.703,254.969,166.372,281.259,53.832,9461.699,268.719,266.893,385.575,275.452,448.746,257.426,733.635,458.741,6511.602,280.602,271.710,259.625,252.049,596.623,6926.324
69266,392.758,277.845,4.108,364.829,294.704,518.521,253.137,379.847,438.928,557.408,562.355,304.484,392.268,54.825,545.959,172.956,92.237,456.839,0.000,8997.528,218.356,251.785,137.428,433.156,768.121,367.895,498.419,96.841,282.163,383.860,395.068,376.727,186.363,325.954,497.331,399.552,389.874,547.714,405.874,287.832,9000.803,338.821,565.498,561.101,401.891,384.579,381.964,204.188,360.103,396.912,400.685,402.872,614.335,396.415,9035.508,396.570,9030.834,400.241,299.691,470.502,400.473,649.661,382.956,496.412,447.875,382.018,299.431,6990.350,524.664,298.024,571.344,7660.540,395.824,383.179,392.882,421.489,398.802,321.801,617.244,448.625,7.470,367.743,398.966,94.315,387.203,239.304,725.373,7124.759,384.521,287.504,308.371,555.544,338.877,394.661,82.031,417.643,398.625,404.568,396.929,384.707,666.597,386.317,9011.439,295.606,458.507,325.463,384.574,314.230,394.572,494.404,390.567,619.207,386.781,464.097,9024.114,403.591,398.558,468.877,392.412,562.819,364.167,294.080,3.386,6897.758,394.433,387.785,407.287,383.365,247.943,7237.213
97411,9369.666,8781.562,8999.944,9041.323,8705.077,9476.973,8894.692,9059.722,9253.830,9463.619,9545.324,8736.230,9307.739,9000.770,9538.213,9107.350,8905.340,9435.542,8997.528,0.000,8883.456,8798.109,9100.168,9427.752,9731.279,9357.323,9449.758,8937.234,9214.387,9183.227,9374.409,8885.909,9048.624,9322.658,9481.399,9374.646,9364.839,9544.645,9382.661,9017.532,17.909,9151.723,9464.746,9460.732,9380.495,9362.288,9358.642,8861.154,9318.932,9371.952,9377.439,9380.204,9530.363,9368.484,42.424,9378.582,34.241,9377.949,8913.422,9380.918,9380.166,9647.147,9357.668,9132.898,9258.737,9357.604,8702.956,13297.507,8480.887,8706.089,9522.287,1416.932,9369.419,9356.491,9372.080,9399.609,9376.026,9042.974,9548.712,9255.589,8992.837,9348.138,9375.644,8931.694,9364.455,9235.966,9680.193,12069.242,9364.724,9233.657,8736.144,9458.070,9076.027,9369.552,8925.578,9349.827,9376.446,9377.796,9369.794,9361.194,9621.115,9364.524,20.625,8713.630,9426.749,8912.788,9347.085,8718.527,9368.644,9429.823,9370.522,9577.998,9358.224,9424.352,33.578,9378.950,9374.603,9392.957,9365.737,9215.467,9344.627,8706.816,8996.515,13390.901,9365.889,9362.530,9385.478,9364.431,8842.456,12220.849
30189,577.925,102.497,216.828,235.956,232.483,593.602,46.401,587.572,407.141,761.002,664.611,150.141,601.692,176.261,705.561,390.442,184.260,555.070,218.356,8883.456,0.000,91.221,236.691,561.234,848.737,486.533,691.256,267.176,330.993,602.034,578.151,173.367,400.879,486.831,669.862,585.589,576.665,694.598,590.241,491.586,8886.209,556.717,770.233,765.942,585.109,569.702,568.060,40.754,436.176,583.166,585.426,587.026,813.138,584.723,8920.861,577.217,8916.512,584.281,105.570,504.735,582.892,788.128,570.408,382.835,414.735,568.913,223.479,6923.568,413.280,215.965,639.987,7533.120,583.159,571.577,576.234,603.798,583.314,529.029,811.529,413.253,210.948,551.884,583.882,128.028,572.495,389.818,798.806,7008.655,567.616,495.478,148.967,760.017,239.745,581.175,229.255,467.841,582.686,591.560,584.679,570.751,739.212,570.927,8897.813,198.726,645.255,131.103,579.141,169.979,581.665,548.884,573.449,695.106,576.152,540.920,8909.423,589.165,583.973,672.316,580.163,469.182,548.517,226.084,220.591,6837.074,583.270,574.877,590.474,565.790,41.657,7124.940
13001,636.315,26.789,251.712,319.660,149.310,680.191,123.630,588.878,498.180,808.757,747.732,61.940,644.049,225.609,775.070,422.036,184.808,637.923,251.785,8798.109,91.221,0.000,308.511,638.220,935.932,564.597,746.212,268.088,417.085,622.584,637.522,223.327,416.364,553.737,734.414,643.614,634.256,767.968,649.102,491.791,8800.953,576.212,817.040,812.654,644.471,628.051,625.929,63.073,520.880,641.068,644.075,645.965,864.598,641.610,8835.617,637.681,8831.211,643.253,176.273,594.572,642.605,864.368,627.627,464.784,505.708,626.397,137.661,7004.168,323.101,129.373,727.635,7450.277,640.526,628.328,635.466,663.717,642.056,531.328,865.972,504.159,244.531,610.551,642.437,158.994,630.785,457.868,886.652,7076.159,626.898,539.149,62.769,807.038,328.389,638.936,231.174,556.067,641.637,649.155,641.848,628.664,826.915,629.529,8812.390,110.319,703.299,196.726,632.583,80.083,639.142,637.389,632.876,782.225,632.434,626.839,8824.186,647.441,642.288,720.076,637.301,553.454,607.057,142.035,252.969,6918.901,639.876,632.307,649.891,625.363,59.417,7193.669
63113,346.297,329.470,133.416,277.511,398.845,391.390,248.826,468.380,306.401,538.875,446.560,369.777,391.590,105.920,469.033,225.391,213.891,337.535,137.428,9100.168,236.691,308.511,0.000,330.193,645.476,257.586,461.693,233.456,144.874,435.909,345.632,343.916,275.743,250.399,433.744,354.212,345.828,459.741,358.042,387.805,9103.187,396.967,549.202,545.101,352.527,338.216,337.067,246.660,229.959,351.938,353.471,354.792,586.029,354.492,9137.870,343.806,9133.355,352.047,271.247,334.187,350.035,555.912,340.042,388.019,315.346,338.296,398.952,6854.336,619.281,395.118,442.979,7756.082,352.458,341.686,343.858,370.586,351.297,414.368,581.448,316.527,137.261,320.331,352.031,170.131,341.030,153.364,599.991,6997.827,335.292,288.563,371.226,538.859,239.806,350.111,218.125,282.790,350.490,360.524,354.158,339.675,540.448,339.186,9114.298,386.633,413.239,291.542,352.974,385.402,350.874,361.505,340.932,493.629,346.693,336.615,9126.453,357.510,352.341,451.725,349.737,443.161,317.135,396.101,140.346,6761.232,353.353,344.228,357.791,333.230,277.352,7109.203
72181,185.879,658.263,430.380,497.604,722.802,155.679,563.325,563.535,353.165,359.195,140.567,699.744,315.267,427.008,167.962,369.765,524.543,80.158,433.156,9427.752,561.234,638.220,330.193,0.000,351.544,75.283,261.790,506.547,250.301,458.459,177.643,624.899,443.635,128.366,174.342,190.560,192.294,139.546,184.673,532.027,9430.885,448.430,372.159,369.863,179.187,184.816,188.573,575.789,156.584,191.043,185.295,183.222,371.875,199.807,9465.579,168.117,9460.993,182.304,567.043,228.176,175.704,226.909,194.291,520.812,357.380,191.876,724.806,6678.464,947.792,721.771,200.011,8085.812,195.483,198.318,178.468,179.638,184.031,534.063,350.896,361.668,437.182,180.382,185.740,496.369,185.750,194.120,319.274,6897.102,176.685,289.753,700.988,363.662,450.055,191.793,510.151,191.307,182.139,195.620,197.466,188.601,268.177,182.884,9441.783,714.868,212.373,579.364,226.317,715.580,194.245,190.336,176.331,223.740,202.956,132.469,9454.171,189.330,187.764,305.429,196.737,516.345,181.281,720.957,434.550,6577.356,201.784,193.302,180.022,173.991,602.794,7001.643
